451536.2103,3947403.4968,1
451537.1836,3947403.2675,1
451538.157,3947403.0382,1
451539.1306,3947402.8099,1
451540.1039,3947402.5805,1
451541.0773,3947402.3513,1
451542.0507,3947402.1223,1
451543.024,3947401.8927,1
451543.9971,3947401.6622,1
451544.9705,3947401.4331,1
451545.9439,3947401.2042,1
451546.9177,3947400.9766,1
451547.8915,3947400.7492,1
451548.8654,3947400.5226,1
451549.8398,3947400.2977,1
451550.8137,3947400.0707,1
451551.7882,3947399.8463,1
451552.763,3947399.6232,1
451553.7376,3947399.3992,1
451554.7121,3947399.1749,1
451555.6868,3947398.9515,1
451556.6615,3947398.7276,1
451557.6363,3947398.5048,1
451558.6115,3947398.2832,1
451559.5865,3947398.0611,1
451560.5617,3947397.8398,1
451561.5363,3947397.6157,1
451562.5108,3947397.3916,1
451563.4857,3947397.1687,1
451564.4598,3947396.9427,1
451565.4343,3947396.7181,1
451566.4087,3947396.4933,1
451567.3828,3947396.2674,1
451568.357,3947396.0416,1
451569.3316,3947395.8176,1
451570.3068,3947395.5964,1
451571.2819,3947395.3748,1
451572.2571,3947395.1535,1
451573.2334,3947394.9371,1
451574.2101,3947394.7222,1
451575.1873,3947394.5101,1
451576.1662,3947394.3055,1
451577.1458,3947394.1044,2
451578.1259,3947393.9063,2
451579.1074,3947393.7146,2
451580.0899,3947393.5284,2
451581.0736,3947393.3487,2
451582.0594,3947393.1807,2
451583.0486,3947393.0341,2
451584.0408,3947392.9093,2
451585.036,3947392.8115,2
451586.0329,3947392.7333,2
451587.0308,3947392.6686,2
451588.0278,3947392.5913,2
451589.025,3947392.5155,2
451590.0211,3947392.4276,2
451591.0168,3947392.3349,2
451592.0114,3947392.2311,2
451593.0052,3947392.1199,2
451593.9983,3947392.0026,2
451594.9916,3947391.8873,2
451595.987,3947391.7911,2
451596.9847,3947391.7232,2
451597.9844,3947391.7,2
451598.9836,3947391.7389,2
451599.9772,3947391.8526,2
451600.9556,3947392.0591,2
451601.9112,3947392.3537,2
451602.8329,3947392.7417,2
451603.7142,3947393.2142,2
451604.5403,3947393.7778,2
451605.3409,3947394.3769,2
451606.1069,3947395.0198,2
451606.8645,3947395.6725,2
451607.6197,3947396.328,2
451608.3766,3947396.9815,2
451609.1395,3947397.6281,2
451609.9087,3947398.2671,2
451610.6825,3947398.9005,2
451611.465,3947399.5232,2
451612.2631,3947400.1257,2
451613.081,3947400.701,2
451613.9119,3947401.2574,2
451614.7597,3947401.7878,2
451615.6237,3947402.2912,2
451616.4999,3947402.7732,2
451617.3953,3947403.2184,2
451618.3025,3947403.6392,2
451619.2269,3947404.0205,2
451620.1655,3947404.3655,2
451621.1187,3947404.6681,2
451622.0784,3947404.9491,2
451623.0511,3947405.1809,2
451624.0334,3947405.3683,2
451625.0196,3947405.5341,2
451626.0122,3947405.6556,2
451627.0081,3947405.7456,2
451628.0065,3947405.8027,2
451629.006,3947405.832,2
451630.006,3947405.837,2
451631.006,3947405.8259,2
